id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type
249,Hôtel Le Saoura,,فندق الساورة,08,,,30.9196889,-2.0311661,exact,osm,osm,"{""osm"":""3968588002""}",hotel
25,أعوج,,أعوج,02,,,36.0524985,1.1240985,exact,osm,osm,"{""osm"":""8108011917""}",apartment
250,Hôtel Madania,Madania,مدنية,08,,,31.6143788,-2.2154591,exact,osm,osm,"{""osm"":""2852024744""}",hotel
251,Hôtel Militaire 3°RM,,,08,,,31.6225156,-2.2155574,exact,osm,osm,"{""osm"":""273531613""}",hotel
252,Loubana Taghit Residence,,,08,,,30.9226537,-2.0316361,exact,osm,osm,"{""osm"":""3968755067""}",hotel
253,UTMB Hotel,,,08,,,31.6057187,-2.2327744,exact,osm,osm,"{""osm"":""557149112""}",hotel
254,إقامة تاغيت الذهبي,Taghit d'or résidence,إقامة تاغيت الذهبي,08,,,30.9184144,-2.0288729,exact,osm,osm,"{""osm"":""4702549789""}",hotel
255,الجزيرة,El Djazira,الجزيرة,08,,,31.627848,-2.2095806,exact,osm,osm,"{""osm"":""2677014727""}",hotel
256,بيت الشباب,Auberge,بيت الشباب,08,,,31.6249023,-2.2259595,exact,osm,osm,"{""osm"":""4601420589""}",hotel
257,فندق الرحمة,,فندق الرحمة,08,,,32.0489441,-1.2465421,exact,osm,osm,"{""osm"":""712660175""}",hotel
258,فندق السعادة,Hotel Saâada,فندق السعادة,08,,,31.6157246,-2.213082,exact,osm,osm,"{""osm"":""3209772738""}",hotel
259,فندق المغرب العربي,Hotel Maghreb arabe,فندق المغرب العربي,08,,,31.6251538,-2.2207563,exact,osm,osm,"{""osm"":""4601419791""}",hotel
26,AIMEUR KARIM,,,02,,,36.2189895,1.4766398,exact,osm,osm,"{""osm"":""5689083521""}",guest_house
260,فندق بني ونيف,,فندق بني ونيف,08,,,32.049221,-1.2468565,exact,osm,osm,"{""osm"":""712660174""}",hotel
261,فندق ميموزا سابقا,,فندق ميموزا سابقا,08,,,32.050336,-1.2480021,exact,osm,osm,"{""osm"":""712660176""}",hotel
262,نزل الشباب,Hauberge de jeunes,نزل الشباب,08,,,31.0232699,-2.7028995,exact,osm,osm,"{""osm"":""257154305""}",hotel
263,Bella suites Taghit,,,08,,,30.9029988,-2.0243909,exact,osm,osm,"{""osm"":""13626237401""}",motel
264,Korichi,,,09,,,36.5399926,3.1322857,exact,osm,osm,"{""osm"":""11724649169""}",apartment
265,حي بعوني يوسف,,حي بعوني يوسف,09,,,36.5818333,3.1477058,exact,osm,osm,"{""osm"":""6749383493""}",apartment
266,منزل عائلة زرماني,,منزل عائلة زرماني,09,,,36.5379663,3.0905323,exact,osm,osm,"{""osm"":""4956816422""}",apartment
267,DJ,,,09,,,36.4539401,2.8035322,exact,osm,osm,"{""osm"":""12550917702""}",chalet
268,Abderrahmane,,Abderrahmane,09,,,36.5217331,2.8171126,exact,osm,osm,"{""osm"":""4428980591""}",guest_house
269,Hnifa,,,09,,,36.5040601,2.8652177,exact,osm,osm,"{""osm"":""7629139685""}",guest_house
27,Hotel,,,02,,,36.0522325,1.1234787,exact,osm,osm,"{""osm"":""8108012117""}",guest_house
270,البليدة,,,09,,,36.4916345,2.8159877,exact,osm,osm,"{""osm"":""8224745118""}",guest_house
271,قاعة حفلات هدى,,قاعة حفلات هدى,09,,,36.4658503,2.8108115,exact,osm,osm,"{""osm"":""5025204121""}",guest_house
272,Auberge de Jeunesse,,,09,,,36.4905833,2.8450615,exact,osm,osm,"{""osm"":""387003771""}",hostel
273,السلام,,,09,,,36.4750986,2.8209152,exact,osm,osm,"{""osm"":""9207446117""}",hostel
274,BN Hotel,,,09,,,36.4961094,2.8481391,exact,osm,osm,"{""osm"":""13299569101""}",hotel
275,Blida,,,09,,,36.4735893,2.8266505,exact,osm,osm,"{""osm"":""6935981886""}",hotel
276,Complexe Thermal Zaim de Hammam Melouane,Complexe Thermal Zaim de Hammam Melouane,مركب الحموي زعيم حمام ملوان,09,,,36.4866322,3.0458884,exact,osm,osm,"{""osm"":""392579679""}",hotel
277,Hotel El Aqsa,Hotel El Aqsa,فندق الأقصى,09,,,36.4701945,2.8233742,exact,osm,osm,"{""osm"":""305827560""}",hotel
278,Hôtel,,,09,,,36.429576,2.8826844,exact,osm,osm,"{""osm"":""316831488""}",hotel
279,Hôtel & Restaurant Chréa,,,09,,,36.4304427,2.886555,exact,osm,osm,"{""osm"":""316828024""}",hotel
28,kaloul,,,02,,,36.4236456,1.23926,exact,osm,osm,"{""osm"":""5652403922""}",guest_house
280,Hôtel & Restaurant La Citadelle,,,09,,,36.4226617,2.7598901,exact,osm,osm,"{""osm"":""381576896""}",hotel
281,Hôtel Clean,Hôtel Clean,فندق كلين,09,,,36.4709365,2.8205781,exact,osm,osm,"{""osm"":""3649706901""}",hotel
282,Hôtel El Ansar,,,09,,,36.4760083,2.8186024,exact,osm,osm,"{""osm"":""375964691""}",hotel
283,Hôtel El Kaouthar,Hôtel El Kaouthar,فندق الكوثر,09,,,36.4687613,2.8281951,exact,osm,osm,"{""osm"":""1174115756""}",hotel
284,Hôtel El Wouroud,Hôtel El Wouroud,فندق الورود,09,,,36.478995,2.819953,exact,osm,osm,"{""osm"":""304364304""}",hotel
285,Hôtel Guerguite,,,09,,,36.4964199,2.8530811,exact,osm,osm,"{""osm"":""363529103""}",hotel
286,Hôtel Militaire Blida,,,09,,,36.4675492,2.7981812,exact,osm,osm,"{""osm"":""6178091787""}",hotel
287,Hôtel Méditerranée,,,09,,,36.495866,2.8611335,exact,osm,osm,"{""osm"":""374102158""}",hotel
288,Hôtel Nassim,,,09,,,36.4262208,2.8758524,exact,osm,osm,"{""osm"":""316831531""}",hotel
289,Hôtel Palace,,,09,,,36.4888796,2.8378385,exact,osm,osm,"{""osm"":""305544112""}",hotel
29,Auberge de jeunesse,,دار الشباب,02,,,36.1635012,1.3396728,exact,osm,osm,"{""osm"":""4583252990""}",hostel
290,Hôtel Plaza 2,,,09,,,36.4818238,2.8289631,exact,osm,osm,"{""osm"":""1174132282""}",hotel
291,Hôtel Plaza Blida,,,09,,,36.4752111,2.8310405,exact,osm,osm,"{""osm"":""377739636""}",hotel
292,Hôtel de Paris,,,09,,,36.4752657,2.8292255,exact,osm,osm,"{""osm"":""377460099""}",hotel
293,Hôtel les Cèdres,,,09,,,36.4270804,2.8768664,exact,osm,osm,"{""osm"":""316828018""}",hotel
294,KT Hôtels,KT Hôtel,,09,,,36.5227749,2.8664613,exact,osm,osm,"{""osm"":""275928639""}",hotel
295,Motel boufarik,Motel boufarik,,09,,,36.5697575,2.9142327,exact,osm,osm,"{""osm"":""5287918222""}",hotel
296,Ruisseau des Singes,Ruisseau des Singes,عنصر القردة,09,,,36.4005125,2.7618982,exact,osm,osm,"{""osm"":""381573892""}",hotel
297,Metidja,,,09,,,36.5724033,2.9081958,exact,osm,osm,"{""osm"":""222155073""}",motel
298,Motel El Rahma,,مرقد الرحمة,09,,,36.5720546,2.9061432,exact,osm,osm,"{""osm"":""4728439590""}",motel
299,مرقد الامير,,مرقد الامير,09,,,36.4731575,2.8301676,exact,osm,osm,"{""osm"":""7845353385""}",motel
3,زقاق بلة,,زقاق بلة,01,,,28.3996497,-0.2380453,exact,osm,osm,"{""osm"":""5599246824""}",apartment
30,Grand hôtel,,,02,,,36.1648055,1.3386792,exact,osm,osm,"{""osm"":""12143015571""}",hotel
300,Mosquée Ouled Allal,,,10,,,36.5353143,3.3869258,exact,osm,osm,"{""osm"":""7232713586""}",apartment
301,منزل ساعد دالوا بن سليمان,,,10,,,36.5567359,3.7518136,exact,osm,osm,"{""osm"":""13831966801""}",apartment
302,Dar,,,10,,,36.3923875,3.8969657,exact,osm,osm,"{""osm"":""6238493785""}",guest_house
303,Maison d'hôtes Nassim,,دار الضيافة النسيم,10,,,36.3917328,3.901555,exact,osm,osm,"{""osm"":""306695074""}",guest_house
304,Auberge,,,10,,,36.1477851,3.6867547,exact,osm,osm,"{""osm"":""348769628""}",hostel
305,Auberge de jeunesse Chemlal Saïd,,,10,,,36.2934065,3.6762828,exact,osm,osm,"{""osm"":""592872346""}",hostel
306,maison de jeunes,,,10,,,36.3753362,3.9142971,exact,osm,osm,"{""osm"":""704708607""}",hostel
307,maison de jeunes,,,10,,,36.3752421,3.9145854,exact,osm,osm,"{""osm"":""704708608""}",hostel
308,maison de jeunes,,,10,,,36.3750589,3.9142777,exact,osm,osm,"{""osm"":""704708609""}",hostel
309,maison de jeunes,,,10,,,36.375102,3.9144718,exact,osm,osm,"{""osm"":""704708610""}",hostel
31,HOTEL CASTELLUM,,,02,,,36.1694297,1.3362984,exact,osm,osm,"{""osm"":""518660675""}",hotel
310,maison de jeunes,,,10,,,36.3753632,3.9144979,exact,osm,osm,"{""osm"":""704708611""}",hostel
311,Akfadou,,,10,,,36.3157033,4.3414892,exact,osm,osm,"{""osm"":""13361433995""}",hotel
312,Hotel Nedjma,,,10,,,36.3747695,3.9024682,exact,osm,osm,"{""osm"":""609497715""}",hotel
313,Hotel Royal Asensu Royal,,فندق رويال,10,,,36.3792793,3.8993099,exact,osm,osm,"{""osm"":""551514055""}",hotel
314,Hôtel,,,10,,,36.3237837,4.0077383,exact,osm,osm,"{""osm"":""554947609""}",hotel
315,Hôtel Arcadia,,,10,,,36.2811031,4.2334153,exact,osm,osm,"{""osm"":""13062062602""}",hotel
316,Hôtel Erriche,Hôtel Erriche,فندق الريش,10,,,36.3909801,3.9011558,exact,osm,osm,"{""osm"":""550884973""}",hotel
317,Hôtel Sofia,,,10,,,36.3800837,3.891943,exact,osm,osm,"{""osm"":""2952534497""}",hotel
318,Hôtel ouest,,,10,,,36.375771,3.8920157,exact,osm,osm,"{""osm"":""11903607869""}",hotel
319,Hôtel résidence,,,10,,,36.3711366,3.9039993,exact,osm,osm,"{""osm"":""311912619""}",hotel
32,Hotel les Orangers,,,02,,,36.1655657,1.3426748,exact,osm,osm,"{""osm"":""9295404145""}",hotel
320,قرية أهلفن,,قرية أهلفن,11,,,22.8293273,5.2524325,exact,osm,osm,"{""osm"":""4807758423""}",alpine_hut
321,قرية إفرغ,,قرية إفرغ,11,,,23.6338617,5.3272179,exact,osm,osm,"{""osm"":""4818568522""}",alpine_hut
322,Traversée rivière;عبور النهر,,عبور النهر,11,,,22.7865151,5.5179657,exact,osm,osm,"{""osm"":""4770704323""}",chalet
323,Funduk,,,11,,,23.2587662,5.6361201,exact,osm,osm,"{""osm"":""638520378""}",guest_house
324,"Maison d'hôtes Moulay Abdelaziz,منزل مولاي عبد العزيز",,منزل مولاي عبد العزيز,11,,,22.8020575,5.5475502,exact,osm,osm,"{""osm"":""8487180717""}",guest_house
325,Saleh;ص لح,,ص لح,11,,,22.7711629,5.5180524,exact,osm,osm,"{""osm"":""6779305289""}",guest_house
326,دار المومن,,,11,,,23.4224853,6.2618162,exact,osm,osm,"{""osm"":""8386154017""}",guest_house
327,Auberge de jeunesse;بيت الشباب,,بيت الشباب,11,,,22.7940272,5.5129546,exact,osm,osm,"{""osm"":""4579812899""}",hostel
328,Résidence El Hana;مسكن الهنا,,مسكن الهنا,11,,,22.7943796,5.5272227,exact,osm,osm,"{""osm"":""7941005146""}",hostel
329,Bois Pétrifié;الخشب المتحجر,Complexe Touristique Bois Pétrifié,الخشب المتحجر,11,,,22.8034922,5.5123106,exact,osm,osm,"{""osm"":""4780092721""}",hotel
33,Hôtel des Arts,Hôtel des Arts,فندق الفنون,02,,,36.5078678,1.3075741,exact,osm,osm,"{""osm"":""3925796537""}",hotel
330,Bourenan;بورنان,Bourenan,بورنان,11,,,22.7973834,5.5257026,exact,osm,osm,"{""osm"":""5425446921""}",hotel
331,Caravanesérai,Caravanesérai,,11,,,22.7866431,5.5686562,exact,osm,osm,"{""osm"":""5427448521""}",hotel
332,Dortoir Rym Tamanrasset;مرقد الريم تمنراست,Dortoir Rym tamanrasset,مرقد الريم تمنراست,11,,,22.7934637,5.5265677,exact,osm,osm,"{""osm"":""7941005133""}",hotel
333,Hôtel El Amane;فندق الأمان,Hôtel Iiamane,فندق الأمان,11,,,22.7871263,5.5247631,exact,osm,osm,"{""osm"":""3280823724""}",hotel
334,Hôtel Maha;فندق مها,Hôtel Maha,فندق ماها,11,,,22.7880627,5.5272076,exact,osm,osm,"{""osm"":""6978449084""}",hotel
335,Hôtel Maha;فندق مها,Hôtel Maha,فندق مها,11,,,22.7887661,5.5257612,exact,osm,osm,"{""osm"":""7935683847""}",hotel
336,Hôtel Mizab Tam;فندق ميزاب تام,Hôtel Mizab Tam,فندق ميزاب تام,11,,,22.7830666,5.5489978,exact,osm,osm,"{""osm"":""8491793617""}",hotel
337,Hôtel Tahat;فندق تاهات,Hôtel Tahat,فندق تاهات,11,,,22.7828817,5.5352328,exact,osm,osm,"{""osm"":""384339793""}",hotel
338,Hôtel Tinhinane;فندق تينهنان,Hôtel Tinhinane,فندق تينهنان,11,,,22.7896876,5.5245012,exact,osm,osm,"{""osm"":""3280725189""}",hotel
339,Lodge,Le Lodge,لوج,11,,,22.7930417,5.5663841,exact,osm,osm,"{""osm"":""950937373""}",hotel
34,Hôtel des Platanes,,,02,,,36.185929,1.5253267,exact,osm,osm,"{""osm"":""2178973121""}",hotel
340,Dortoir Imaros;مرقد إماروس,,مرقد إماروس,11,,,22.797484,5.5305971,exact,osm,osm,"{""osm"":""5213783921""}",motel
341,قارت,,قارت,12,,,35.0716108,7.3225914,exact,osm,osm,"{""osm"":""4638217991""}",chalet
342,المجاهدين,,المجاهدين,12,,,35.4508489,7.9573638,exact,osm,osm,"{""osm"":""6870073085""}",hostel
343,نزل الشباب بكارية,,نزل الشباب بكارية,12,,,35.3593257,8.2439493,exact,osm,osm,"{""osm"":""7494680066""}",hostel
344,Isawi Yacine,Aissaoui Yacine,,12,,,35.4022726,8.122445,exact,osm,osm,"{""osm"":""951682839""}",hotel
345,Menai Lamin,Menai Lamin,,12,,,35.4036165,8.1218566,exact,osm,osm,"{""osm"":""951669503""}",hotel
346,فندق الأمير,Hôtel El Amir,فندق الأمير,12,,,35.4081604,8.1129485,exact,osm,osm,"{""osm"":""668303932""}",hotel
347,قصر مهايا,Ksar Mahaya,قصر مهايا,12,,,35.4254385,8.0687246,exact,osm,osm,"{""osm"":""4305444198""}",hotel
348,نزل دار الضيوف,Hôtel Dar Dhyouf,نزل دار الضيوف,12,,,35.4147655,8.1076538,exact,osm,osm,"{""osm"":""389382951""}",hotel
349,حي عدل 300 مسكن,,,13,,,34.9021084,-1.0516202,exact,osm,osm,"{""osm"":""11405660369""}",apartment
35,Hôtel la vallée,,فندق الوادي,02,,,36.1735549,1.3448136,exact,osm,osm,"{""osm"":""427471238""}",hotel
350,Maison de jeunes بيت الشباب,,,13,,,34.8628771,-1.3045182,exact,osm,osm,"{""osm"":""9033204313""}",chalet
351,Maison familiale les petits perdreaux (FOSC - SONELGAZ) البيت العائلي الحجل الصغير فوسك سونلغاز,,البيت العائلي الحجل الصغير فوسك سونلغاز,13,,,34.8621544,-1.3003001,exact,osm,osm,"{""osm"":""8872637888""}",chalet
352,DAR AL BORAN,,,13,,,35.0328251,-1.836826,exact,osm,osm,"{""osm"":""8389042128""}",guest_house
353,Gite Marhabah,,,13,,,34.9223789,-1.3311016,exact,osm,osm,"{""osm"":""4409444971""}",guest_house
354,Résidence El Manel,,,13,,,34.8912571,-1.3231206,exact,osm,osm,"{""osm"":""1172293883""}",guest_house
355,Villa d'hôtes,,,13,,,34.8729121,-1.3094545,exact,osm,osm,"{""osm"":""91012802""}",guest_house
356,الجد,,الجد,13,,,34.643797,-1.5605608,exact,osm,osm,"{""osm"":""4763819322""}",guest_house
357,زاوية سيدي يحي,,زاوية سيدي يحي,13,,,34.8459007,-1.7287799,exact,osm,osm,"{""osm"":""6846487485""}",guest_house
358,🏡 bled,,,13,,,34.8428675,-1.7762673,exact,osm,osm,"{""osm"":""4357174727""}",guest_house
359,"Auberge""Ali Bekkar""",,بيت الشباب,13,,,34.8873217,-1.3194061,exact,osm,osm,"{""osm"":""3202350918""}",hostel
36,Mirador,Miredore palace chlef,,02,,,36.1670839,1.3409876,exact,osm,osm,"{""osm"":""4882304821""}",hotel
360,إقامة سيد أحمد حكي,,إقامة سيد أحمد حكي,13,,,35.0694603,-2.1592113,exact,osm,osm,"{""osm"":""720360637""}",hostel
361,الإقامة الشريفة 2,,الإقامة الشريفة 2,13,,,35.082435,-2.204216,exact,osm,osm,"{""osm"":""720574941""}",hostel
362,الإقامة عاشور,,الإقامة عاشور,13,,,35.0814986,-2.205946,exact,osm,osm,"{""osm"":""6762265371""}",hostel
363,الإقامة نهال,,الإقامة نهال,13,,,35.0817513,-2.2057994,exact,osm,osm,"{""osm"":""6762265370""}",hostel
364,الشقة كليفاكانس,,الشقة كليفاكانس,13,,,35.081715,-2.2055794,exact,osm,osm,"{""osm"":""6762265369""}",hostel
365,بيت الشباب,,,13,,,34.9023761,-1.0364478,exact,osm,osm,"{""osm"":""11405024969""}",hostel
366,Auberge Hasnaoui,Auberge Hasnaoui,,13,,,34.8834883,-1.3075646,exact,osm,osm,"{""osm"":""12607171601""}",hotel
367,Hotel Nemiche فندق نميش,Hotel Nemiche,فندق نميش,13,,,35.1189487,-1.7714448,exact,osm,osm,"{""osm"":""13893504041""}",hotel
368,Hotel Olympic,Hotel Olympic,,13,,,34.8812998,-1.3333522,exact,osm,osm,"{""osm"":""1094636843""}",hotel
369,Hôtel,,,13,,,34.8916942,-1.6400484,exact,osm,osm,"{""osm"":""5560036224""}",hotel
37,hotel CASTELLUM,,فندق كاستلوم,02,,,36.1694852,1.3362916,exact,osm,osm,"{""osm"":""4569339492""}",hotel
370,Hôtel Agadir,Hôtel Agadir,,13,,,34.8821836,-1.3037125,exact,osm,osm,"{""osm"":""287888822""}",hotel
371,Hôtel El Izza,,,13,,,34.84455,-1.7497929,exact,osm,osm,"{""osm"":""3667366639""}",hotel
372,Hôtel El mansour,,فندق المنصور,13,,,34.8844964,-1.3084933,exact,osm,osm,"{""osm"":""6877156186""}",hotel
373,Hôtel Grand Bassin,Hôtel Grand Bassin,,13,,,34.8793504,-1.31741,exact,osm,osm,"{""osm"":""1094638023""}",hotel
374,Hôtel La Perle,Hôtel La Perle,فندق اللؤلؤة,13,,,34.8861784,-1.3219275,exact,osm,osm,"{""osm"":""1094638802""}",hotel
375,Hôtel Majestic,Hôtel Majestic,فندق ماجستك,13,,,34.883191,-1.3075102,exact,osm,osm,"{""osm"":""4154470548""}",hotel
376,Hôtel Meriem,Hôtel Meriem,فندق مريم,13,,,34.8868607,-1.3067991,exact,osm,osm,"{""osm"":""5165721625""}",hotel
377,Hôtel Nedjma,,,13,,,34.8824805,-1.3499209,exact,osm,osm,"{""osm"":""287889429""}",hotel
378,Hôtel Relax,,,13,,,34.8757362,-1.2902465,exact,osm,osm,"{""osm"":""1091630045""}",hotel
379,Hôtel Renaissance,Hôtel Renaissance,فندق رينيسانس تلمسان,13,,,34.8668273,-1.316113,exact,osm,osm,"{""osm"":""287886765""}",hotel
38,فندق الونشريس,Hôtel El Ouancheris,فندق الونشريس,02,,,36.1668901,1.332746,exact,osm,osm,"{""osm"":""427550033""}",hotel
380,Hôtel Stambouli,Hôtel Stambouli,,13,,,34.882438,-1.3032887,exact,osm,osm,"{""osm"":""287889299""}",hotel
381,Hôtel Ziri,Hôtel Ziri,,13,,,35.0961853,-1.8744911,exact,osm,osm,"{""osm"":""87945202""}",hotel
382,Hôtel familial,,,13,,,34.8800034,-1.3275919,exact,osm,osm,"{""osm"":""7097942985""}",hotel
383,Hôtel majestique,,فندق ماجستك,13,,,34.8830653,-1.3090368,exact,osm,osm,"{""osm"":""6886460103""}",hotel
384,Les Zianides,,,13,,,34.8807738,-1.3020955,exact,osm,osm,"{""osm"":""414277905""}",hotel
385,Pomaria Hotel,,,13,,,34.8641021,-1.35713,exact,osm,osm,"{""osm"":""3916433981""}",hotel
386,إيبس,Ibis,إيبس,13,,,34.8893325,-1.3353015,exact,osm,osm,"{""osm"":""360610022""}",hotel
387,الإقامة الشريفة 2,,الإقامة الشريفة 2,13,,,35.0725712,-2.2104509,exact,osm,osm,"{""osm"":""720373063""}",hotel
388,الرضا,Reda,الرضا,13,,,35.0828118,-2.207243,exact,osm,osm,"{""osm"":""4315810091""}",hotel
389,الريس,,الريس,13,,,35.0770209,-2.1876615,exact,osm,osm,"{""osm"":""6760640858""}",hotel
39,El Quods,,,02,,,36.0695576,1.1388314,exact,osm,osm,"{""osm"":""3385998323""}",motel
390,حمام الشيقر,Hammam Chiguer,حمام الشيقر,13,,,34.8819168,-1.7461678,exact,osm,osm,"{""osm"":""91712600""}",hotel
391,فندق استار,Hôtel star,فندق استار,13,,,34.8480304,-1.7293157,exact,osm,osm,"{""osm"":""5315235821""}",hotel
392,فندق الإقامة بنى حمد,,فندق الإقامة بنى حمد,13,,,35.0792256,-2.2055843,exact,osm,osm,"{""osm"":""720373066""}",hotel
393,فندق التافنة,Hotel tafna,فندق التافنة,13,,,34.8458635,-1.7414854,exact,osm,osm,"{""osm"":""4444577494""}",hotel
394,فندق الصيف,Hôtel Al-Saif,فندق الصيف,13,,,35.0830379,-2.2031122,exact,osm,osm,"{""osm"":""6762265356""}",hotel
395,فندق زياني,Hôtel Ziani,فندق زياني,13,,,35.0831333,-2.2011836,exact,osm,osm,"{""osm"":""87265860""}",hotel
396,فندق سايم,Hôtel Saiem,فندق سايم,13,,,35.083339,-2.1999432,exact,osm,osm,"{""osm"":""93484865""}",hotel
397,نزل الوءام,Hotel el wiam,نزل الوءام,13,,,34.8468307,-1.7336418,exact,osm,osm,"{""osm"":""6486657686""}",hotel
398,نزل باب سيدي بومدين,Hôtel BAB SIDI BOUMEDIENE,نزل باب سيدي بومدين,13,,,34.8852297,-1.3057566,exact,osm,osm,"{""osm"":""4753548921""}",hotel
399,نزل,,,13,,,34.9051682,-1.025002,exact,osm,osm,"{""osm"":""11405024673""}",motel
4,حاسي لاتو,,حاسي لاتو,01,,,27.8187522,0.4285365,exact,osm,osm,"{""osm"":""6232826885""}",chalet
40,حي 38 سكن الاغواط,,حي 38 سكن الاغواط,03,,,33.8184936,2.8721128,exact,osm,osm,"{""osm"":""6016307685""}",apartment
400,Auberge,,بيت الشباب,14,,,35.3584252,1.3272279,exact,osm,osm,"{""osm"":""4517265490""}",hostel
401,مشرع الصفاء,,مشرع الصفاء,14,,,35.385567,1.0573655,exact,osm,osm,"{""osm"":""6961050570""}",hostel
402,Hotal benali wald almorsli,,,14,,,34.8691747,1.0201541,exact,osm,osm,"{""osm"":""13043823951""}",hotel
403,Hotel Ibn Rostom,Hotel Ibn Rostom,فندق ابن رستم,14,,,35.3633599,1.3288631,exact,osm,osm,"{""osm"":""3171568265""}",hotel
404,Hôtel Bab Essahra,,فندق باب الصحراء,14,,,35.1767617,1.4853403,exact,osm,osm,"{""osm"":""3445576707""}",hotel
405,Hôtel D'orient,Hôtel D'orient,فندق الشرق,14,,,35.3693884,1.3167736,exact,osm,osm,"{""osm"":""3173375970""}",hotel
406,فندق العباسيين,Hotel Les Abbassides,فندق العباسيين,14,,,35.3651105,1.3120508,exact,osm,osm,"{""osm"":""308297770""}",hotel
407,فندق بوعزة,Hôtel Bouaaza,فندق بوعزة,14,,,35.3550293,1.3373489,exact,osm,osm,"{""osm"":""340202238""}",hotel
408,فندق تاقدمت,Hôtel Tagdempt,فندق تاقدمت,14,,,35.3754028,1.314537,exact,osm,osm,"{""osm"":""2677666857""}",hotel
409,فندق تاقدمت,Hôtel Tagdemt,فندق تاقدمت,14,,,35.3754136,1.314554,exact,osm,osm,"{""osm"":""5840014591""}",hotel
41,base de cossider,,,03,,,32.9474395,3.2608913,exact,osm,osm,"{""osm"":""363624027""}",chalet
410,فندق نيس,Hôtel de Nice,فندق نيس,14,,,35.3730036,1.3168453,exact,osm,osm,"{""osm"":""3174831962""}",hotel
411,لجدار,Djeddar,لجدار,14,,,35.3752329,1.3145655,exact,osm,osm,"{""osm"":""4554228890""}",hotel
412,Bouamaran,,,14,,,35.185921,1.4929956,exact,osm,osm,"{""osm"":""3449501805""}",motel
413,ZAZOU,,,14,,,35.1874668,1.4911696,exact,osm,osm,"{""osm"":""3449501804""}",motel
414,AZIB N'CHEIKH,,,15,,,36.5577708,3.9176378,exact,osm,osm,"{""osm"":""5368895624""}",chalet
415,Salle de fêtes,,,15,,,36.6017217,4.4739072,exact,osm,osm,"{""osm"":""6467995189""}",chalet
416,Tigzirt appartement,,,15,,,36.5083094,4.084219,exact,osm,osm,"{""osm"":""5077499822""}",chalet
417,Ath el mensour,,,15,,,36.5031443,4.061473,exact,osm,osm,"{""osm"":""6130845186""}",guest_house
418,Chikh el Hesnaoui 1,,الشيخ الحسناوي 1,15,,,36.6996557,4.0536328,exact,osm,osm,"{""osm"":""4876181423""}",guest_house
419,Chikh el Hesnaoui 2,,الشيخ الحسناوي 2,15,,,36.699291,4.0534291,exact,osm,osm,"{""osm"":""4876205334""}",guest_house
42,Villa d'Hôtes de la Wilaya,,,03,,,33.8069365,2.8820746,exact,osm,osm,"{""osm"":""43230179""}",guest_house
420,Gîte du Capitaine,,,15,,,36.4905811,4.1956346,exact,osm,osm,"{""osm"":""11837639169""}",guest_house
421,Ifri,,,15,,,36.7006927,4.0560181,exact,osm,osm,"{""osm"":""4876158721""}",guest_house
422,Les impos,,,15,,,36.7009644,4.0567509,exact,osm,osm,"{""osm"":""4876205424""}",guest_house
423,Social,,,15,,,36.6996909,4.054922,exact,osm,osm,"{""osm"":""4881344521""}",guest_house
424,Tiswiqin,,,15,,,36.6262102,4.0830314,exact,osm,osm,"{""osm"":""4542031389""}",guest_house
425,بوداود,,بوداود,15,,,36.5574989,4.2758137,exact,osm,osm,"{""osm"":""5133847321""}",guest_house
426,ميشلي,,ميشلي,15,,,36.5572173,4.2716693,exact,osm,osm,"{""osm"":""5122383423""}",guest_house
427,As,,,15,,,36.6355565,3.9254691,exact,osm,osm,"{""osm"":""6779286585""}",hostel
428,Auberge de jeunes Azzefoune,,,15,,,36.8906838,4.4193377,exact,osm,osm,"{""osm"":""361388668""}",hostel
429,Auberge de jeunesse,,نزل الشباب,15,,,36.7160603,4.0558327,exact,osm,osm,"{""osm"":""3757672258""}",hostel
43,اقامة الولاية,,,03,,,33.8081743,2.8686868,exact,osm,osm,"{""osm"":""13340867001""}",guest_house
430,Auberge de jeunesse,,,15,,,36.716207,4.0559014,exact,osm,osm,"{""osm"":""829858886""}",hostel
431,Ixxamen n Tiɣzeṛt,,شاليه الكاف,15,,,36.4574715,4.1095535,exact,osm,osm,"{""osm"":""275913674""}",hostel
432,L'Auberge Tikjda نزل تكجدة,,نزل تكجدة,15,,,36.4462838,4.122164,exact,osm,osm,"{""osm"":""559865774""}",hostel
433,Amraoua,Amraoua,عمراوة,15,,,36.7222102,4.041098,exact,osm,osm,"{""osm"":""372884842""}",hotel
434,Arcade,,,15,,,36.5526133,4.1004727,exact,osm,osm,"{""osm"":""6130844699""}",hotel
435,Asensu Baloua,Hôtel Baloua,,15,,,36.7143435,4.0449487,exact,osm,osm,"{""osm"":""308512467""}",hotel
436,Asensu Tamgut,,فندق ثامقوث,15,,,36.7402176,4.4337835,exact,osm,osm,"{""osm"":""472239973""}",hotel
437,Auberge de jeunes Tigzirt,,,15,,,36.8918234,4.1312855,exact,osm,osm,"{""osm"":""361390395""}",hotel
438,Azeffoun Beach,,,15,,,36.8921867,4.4119894,exact,osm,osm,"{""osm"":""4249087609""}",hotel
